,name,address,phone_number,location_latitude,location_longitude,is_closed,city,zip_code,category,FEMA_category,zip_code_latitude,zip_code_longitude,2010_zip_code_census_population
1466,J Gregory Systems,"['Cumming, GA 30041']",(678) 965-4435,34.20248413,-84.10958862,FALSE,Cumming,30041,Security Systems,(1) safety and security,34.201503,-84.09764,52749
1467,North Georgia Cell Phone Repair,"['911 Market Place Blvd', 'Ste G-8', 'Cumming, GA 30041']",(770) 569-2002,34.1814922,-84.1334182,FALSE,Cumming,30041,Mobile Phone Repair,(5) Communications,34.201503,-84.09764,52749
1468,Best Buy Cumming,"['2085 Market Place Blvd', 'Cumming, GA 30041']",(678) 947-0448,34.1913625,-84.1288706,FALSE,Cumming,30041,Computers,(5) Communications,34.201503,-84.09764,52749
1469,Simply Mac,"['410 Peachtree Pkwy', 'Ste 4142', 'Cumming, GA 30041']",(678) 679-8500,34.15419388,-84.17710114,FALSE,Cumming,30041,Computers,(5) Communications,34.201503,-84.09764,52749
1470,Verizon,"['914 Market Place Blvd', 'Cumming, GA 30041']",(678) 455-4041,34.1808805,-84.131898,FALSE,Cumming,30041,Mobile Phones,(5) Communications,34.201503,-84.09764,52749
1471,Batteries Plus Bulbs,"['906 Market Place Blvd', 'Ste 102', 'Cumming, GA 30041']",(770) 781-6460,34.18041,-84.132259,FALSE,Cumming,30041,Battery Stores,(5) Communications,34.201503,-84.09764,52749
1472,Limousine Bodyguard Service,"['3309 Preston Pointe Way', 'Cumming, GA 30041']",(770) 932-5036,34.1310989,-84.1122904,FALSE,Cumming,30041,Limos,(6) Transportation,34.201503,-84.09764,52749
1473,Racetrac,"['888 Buford Rd', 'Cumming, GA 30041']",None,34.1803451,-84.1337893,FALSE,Cumming,30041,Gas Stations,"(4) Energy (power, fuel)",34.201503,-84.09764,52749
1474,Clark Electric,"['Cumming, GA 30041']",(678) 525-5814,34.182985,-84.090636,FALSE,Cumming,30041,Electricians,"(4) Energy (power, fuel)",34.201503,-84.09764,52749
1475,QuikTrip,"['1655 Buford Hwy', 'Cumming, GA 30041']",(678) 455-6198,34.16360052,-84.11682834,FALSE,Cumming,30041,Gas Stations,"(4) Energy (power, fuel)",34.201503,-84.09764,52749
1476,Citgo Foodmart,"['2380 Pilgrim Mill Rd', 'Cumming, GA 30041']",(770) 887-9090,34.23194,-84.08547,FALSE,Cumming,30041,Gas Stations,"(4) Energy (power, fuel)",34.201503,-84.09764,52749
1477,Shell,"['1520 Peachtree Pkwy', 'Cumming, GA 30041']",(678) 455-4625,34.1242,-84.17185,FALSE,Cumming,30041,Gas Stations,"(4) Energy (power, fuel)",34.201503,-84.09764,52749
1478,Truby,"['3690 Riviera Dr', 'Cumming, GA 30041']",(770) 886-0005,34.221719,-84.090762,FALSE,Cumming,30041,Utilities,"(4) Energy (power, fuel)",34.201503,-84.09764,52749
1479,Speedway,"['3310 Buford Hwy', 'Cumming, GA 30041']",(770) 888-4450,34.12923264,-84.09774374,FALSE,Cumming,30041,Gas Stations,"(4) Energy (power, fuel)",34.201503,-84.09764,52749
1480,BP,"['2291 Atlanta Hwy', 'Cumming, GA 30041']",(770) 889-9283,34.16020464,-84.1729968,FALSE,Cumming,30041,Gas Stations,"(4) Energy (power, fuel)",34.201503,-84.09764,52749
1481,Shell,"['1739 Buford Hwy', 'Cumming, GA 30041']",(678) 455-0085,34.16242599,-84.11517334,FALSE,Cumming,30041,Gas Stations,"(4) Energy (power, fuel)",34.201503,-84.09764,52749
1482,QuikTrip,"['2830 Keith Bridge Rd', 'Cumming, GA 30041']",(678) 947-3808,34.25252533,-84.08787537,FALSE,Cumming,30041,Convenience Stores,"(4) Energy (power, fuel)",34.201503,-84.09764,52749
1483,Shell Food Mart,"['2310 Ronald Reagan', 'Cumming, GA 30041']",(770) 888-6942,34.1571373,-84.15457942,FALSE,Cumming,30041,Gas Stations,"(4) Energy (power, fuel)",34.201503,-84.09764,52749
1484,Shell,"['5110 Browns Bridge Rd', 'Cumming, GA 30041']",(770) 889-8786,34.248806,-84.06021881,FALSE,Cumming,30041,Convenience Stores,"(4) Energy (power, fuel)",34.201503,-84.09764,52749
1485,Hampton Inn Cumming,"['915 Ronald Reagan Blvd', 'Cumming, GA 30041']",(770) 889-0877,34.17880601,-84.13398743,FALSE,Cumming,30041,Hotels,"(2) Food, water, sheltering",34.201503,-84.09764,52749
1486,Holiday Inn Express & Suites Atlanta-Cumming,"['870 Buford Rd', 'Cumming, GA 30041']",(678) 845-7100,34.181789,-84.1384194,FALSE,Cumming,30041,Hotels,"(2) Food, water, sheltering",34.201503,-84.09764,52749
1487,RaceTrac,"['510 Peachtree Pkwy', 'Cumming, GA 30041']",(770) 889-2475,34.1498809,-84.1738241,FALSE,Cumming,30041,Gas Stations,"(2) Food, water, sheltering",34.201503,-84.09764,52749
1488,Comfort Suites,"['905 Buford Rd', 'Cumming, GA 30041']",(770) 889-4141,34.179265,-84.134544,FALSE,Cumming,30041,Hotels,"(2) Food, water, sheltering",34.201503,-84.09764,52749
1489,Bald Ridge Creek,"['4100 Bald Ridge Park Rd', 'Cumming, GA 30041']",(770) 889-1591,34.20920501,-84.087088,FALSE,Cumming,30041,Campgrounds,"(2) Food, water, sheltering",34.201503,-84.09764,52749
1490,Racetrac,"['888 Buford Rd', 'Cumming, GA 30041']",None,34.1803451,-84.1337893,FALSE,Cumming,30041,Gas Stations,"(2) Food, water, sheltering",34.201503,-84.09764,52749
1491,Buford Dam Quick Stop,"['2595 Buford Dam Rd', 'Cumming, GA 30041']",None,34.18070984,-84.08898163,FALSE,Cumming,30041,Convenience Stores,"(2) Food, water, sheltering",34.201503,-84.09764,52749
1492,QuikTrip,"['2830 Keith Bridge Rd', 'Cumming, GA 30041']",(770) 947-3808,34.25253,-84.08788,FALSE,Cumming,30041,Convenience Stores,"(2) Food, water, sheltering",34.201503,-84.09764,52749
1493,Fairfield Inn by Marriott,"['3150 Ronald Regan Blvd', 'Cumming, GA 30041']",(678) 208-2626,34.1514328,-84.1744609,FALSE,Cumming,30041,Hotels,"(2) Food, water, sheltering",34.201503,-84.09764,52749
1494,Your Vacation Helper,"['Cumming, GA 30041']",(770) 262-4588,34.2226,-84.08568,FALSE,Cumming,30041,Tours,"(2) Food, water, sheltering",34.201503,-84.09764,52749
1495,QuikTrip,"['1655 Buford Hwy', 'Cumming, GA 30041']",(678) 455-6198,34.16360052,-84.11682834,FALSE,Cumming,30041,Gas Stations,"(2) Food, water, sheltering",34.201503,-84.09764,52749
1496,pops taxi,"['Cumming, GA 30041']",(770) 781-2737,34.22259521,-84.0856781,FALSE,Cumming,30041,Taxis,"(2) Food, water, sheltering",34.201503,-84.09764,52749
1497,Walgreens,"['1650 Buford Hwy', 'Cumming, GA 30041']",(678) 455-7739,34.16248322,-84.11789703,FALSE,Cumming,30041,Drugstores,"(2) Food, water, sheltering",34.201503,-84.09764,52749
1498,Shady Grove Campground,"['7800 Shadburn Ferry Rd', 'Cumming, GA 30041']",(770) 205-6850,34.20652771,-84.03536224,FALSE,Cumming,30041,Campgrounds,"(2) Food, water, sheltering",34.201503,-84.09764,52749
1499,Paddy's Taxi,"['Cumming, GA 30041']",(678) 223-5960,34.20065689,-84.09409332,FALSE,Cumming,30041,Taxis,"(2) Food, water, sheltering",34.201503,-84.09764,52749
1500,Georgia Glamping Company,"['7800 Allyn Lane Memorial Way', 'Cumming, GA 30041']",(678) 801-6334,34.206607,-84.035396,FALSE,Cumming,30041,Campgrounds,"(2) Food, water, sheltering",34.201503,-84.09764,52749
1501,North Georgia Boat Club,"['2020 Pilgrim Mill Cir', 'Cumming, GA 30041']",(510) 689-1935,34.22234,-84.10146,FALSE,Cumming,30041,Vacation Rentals,"(2) Food, water, sheltering",34.201503,-84.09764,52749
1502,Travel By Sea,"['4390 Wildener Way', 'Cumming, GA 30041']",(678) 845-6150,34.12861,-84.13209,FALSE,Cumming,30041,Travel Services,"(2) Food, water, sheltering",34.201503,-84.09764,52749
1503,Citgo Foodmart,"['2380 Pilgrim Mill Rd', 'Cumming, GA 30041']",(770) 887-9090,34.23194,-84.08547,FALSE,Cumming,30041,Gas Stations,"(2) Food, water, sheltering",34.201503,-84.09764,52749
1504,Shell,"['1520 Peachtree Pkwy', 'Cumming, GA 30041']",(678) 455-4625,34.1242,-84.17185,FALSE,Cumming,30041,Gas Stations,"(2) Food, water, sheltering",34.201503,-84.09764,52749
1505,Limousine Bodyguard Service,"['3309 Preston Pointe Way', 'Cumming, GA 30041']",(770) 932-5036,34.1310989,-84.1122904,FALSE,Cumming,30041,Limos,"(2) Food, water, sheltering",34.201503,-84.09764,52749
1506,Speedway,"['3310 Buford Hwy', 'Cumming, GA 30041']",(770) 888-4450,34.12923264,-84.09774374,FALSE,Cumming,30041,Gas Stations,"(2) Food, water, sheltering",34.201503,-84.09764,52749
1507,BP,"['2291 Atlanta Hwy', 'Cumming, GA 30041']",(770) 889-9283,34.16020464,-84.1729968,FALSE,Cumming,30041,Gas Stations,"(2) Food, water, sheltering",34.201503,-84.09764,52749
1508,Shell,"['1739 Buford Hwy', 'Cumming, GA 30041']",(678) 455-0085,34.16242599,-84.11517334,FALSE,Cumming,30041,Gas Stations,"(2) Food, water, sheltering",34.201503,-84.09764,52749
1509,QuikTrip,"['2830 Keith Bridge Rd', 'Cumming, GA 30041']",(678) 947-3808,34.25252533,-84.08787537,FALSE,Cumming,30041,Convenience Stores,"(2) Food, water, sheltering",34.201503,-84.09764,52749
1510,Enterprise Rent-A-Car,"['1652 Buford Hwy', 'Cumming, GA 30041']",(770) 769-1212,34.16269857,-84.11933939,FALSE,Cumming,30041,Car Rental,"(2) Food, water, sheltering",34.201503,-84.09764,52749
1511,Walgreens,"['3290 Keith Bridge Rd', 'Cumming, GA 30041']",(770) 886-3202,34.25739,-84.0747,FALSE,Cumming,30041,Drugstores,"(2) Food, water, sheltering",34.201503,-84.09764,52749
1512,Shell Food Mart,"['2310 Ronald Reagan', 'Cumming, GA 30041']",(770) 888-6942,34.1571373,-84.15457942,FALSE,Cumming,30041,Gas Stations,"(2) Food, water, sheltering",34.201503,-84.09764,52749
1513,Shell,"['5110 Browns Bridge Rd', 'Cumming, GA 30041']",(770) 889-8786,34.248806,-84.06021881,FALSE,Cumming,30041,Convenience Stores,"(2) Food, water, sheltering",34.201503,-84.09764,52749
1514,PrimeCare Urgent Care,"['2021 Market Place Blvd', 'Cumming, GA 30041']",(770) 292-9982,34.19108793,-84.12945045,FALSE,Cumming,30041,Urgent Care,(3) Health and medical,34.201503,-84.09764,52749
1515,Northside Hospital-Forsyth,"['1100 Northside Forsyth Dr', 'Ste 400', 'Cumming, GA 30041']",(404) 459-1809,34.179124,-84.139041,FALSE,Cumming,30041,Pain Management,(3) Health and medical,34.201503,-84.09764,52749
1516,Lakeside Pharmacy,"['1505 Northside Blvd', 'Ste 1600', 'Cumming, GA 30041']",(770) 205-0290,34.176678,-84.1401332,FALSE,Cumming,30041,Drugstores,(3) Health and medical,34.201503,-84.09764,52749
1517,Perimeter North Family Medicine,"['1505 Northside Blvd', 'Ste 4400', 'Cumming, GA 30041']",(678) 513-8800,34.17643504,-84.14090641,FALSE,Cumming,30041,Family Practice,(3) Health and medical,34.201503,-84.09764,52749
1518,Cumming Pediatric Group,"['1800 Northside Forsyth Dr', 'Ste 460', 'Cumming, GA 30041']",(770) 888-8888,34.1773898,-84.1405081,FALSE,Cumming,30041,Pediatricians,(3) Health and medical,34.201503,-84.09764,52749
1519,Vickery Pediatrics,"['410 Peachtree Pkwy', 'Bldg 400, Ste 4260', 'Cumming, GA 30041']",(678) 990-2501,34.154057,-84.177576,FALSE,Cumming,30041,Pediatricians,(3) Health and medical,34.201503,-84.09764,52749
1520,Village Podiatry Group Cumming,"['960 Sanders Rd', 'Ste 100', 'Cumming, GA 30041']",(770) 889-9596,34.1835901,-84.1238132,FALSE,Cumming,30041,Podiatrists,(3) Health and medical,34.201503,-84.09764,52749
1521,Timeless Aesthetics Atlanta,"['600 Peachtree Pkwy', 'Ste 104', 'Cumming, GA 30041']",(404) 400-6222,34.1477145,-84.1738376,FALSE,Cumming,30041,Skin Care,(3) Health and medical,34.201503,-84.09764,52749
1522,"Ear, Nose & Throat Institute","['1100 Northside Forsyth Dr 490', 'Cumming, GA 30041']",(678) 746-5920,34.1791189,-84.1390348,FALSE,Cumming,30041,Ear Nose & Throat,(3) Health and medical,34.201503,-84.09764,52749
1523,Quest Diagnostics,"['1634 Market Place Blvd', 'Cumming, GA 30041']",(866) 697-8378,34.1879018,-84.1324099,FALSE,Cumming,30041,Laboratory Testing,(3) Health and medical,34.201503,-84.09764,52749
1524,Cumming Internal Medicine,"['950 Sanders Rd', 'Cumming, GA 30041']",(770) 475-2377,34.18296424,-84.12458695,FALSE,Cumming,30041,Internal Medicine,(3) Health and medical,34.201503,-84.09764,52749
1525,LabCorp,"['1660 Market Pl Blvd', 'Cumming, GA 30041']",(678) 513-6070,34.1883337,-84.1321409,FALSE,Cumming,30041,Laboratory Testing,(3) Health and medical,34.201503,-84.09764,52749
1526,Better Health by Design,"['425 Peachtree Pkwy', 'Ste 315', 'Cumming, GA 30041']",(770) 573-2777,34.1527433,-84.1737445,FALSE,Cumming,30041,Chiropractors,(3) Health and medical,34.201503,-84.09764,52749
1527,Cumming Pharmacy,"['907 Buford Rd', 'Ste 600', 'Cumming, GA 30041']",(678) 771-5558,34.178845,-84.133018,FALSE,Cumming,30041,Pharmacy,(3) Health and medical,34.201503,-84.09764,52749
1528,Kaiser Permanente Forsyth Medical Office,"['1400 Northside Forsyth Dr', 'Ste 350', 'Cumming, GA 30041']",(404) 365-0966,34.17754,-84.1397,FALSE,Cumming,30041,Medical Centers,(3) Health and medical,34.201503,-84.09764,52749
1529,Northside Cardiology PC,"['1505 Northside Forsyth Drive', 'Ste 3600', 'Cumming, GA 30041']",(770) 343-8565,34.17760159,-84.13994159,FALSE,Cumming,30041,Cardiologists,(3) Health and medical,34.201503,-84.09764,52749
1530,Northside Forsyth Breast Care Center,"['1800 Northside Forsyth Dr', 'Ste 160', 'Cumming, GA 30041']",(770) 844-3356,34.17739,-84.14267,FALSE,Cumming,30041,Diagnostic Imaging,(3) Health and medical,34.201503,-84.09764,52749
1531,WellStar Medical Group ENT,"['1505 Northside Blvd', 'Ste 3900', 'Cumming, GA 30041']",(770) 475-3361,34.1770311,-84.1399639,FALSE,Cumming,30041,Medical Centers,(3) Health and medical,34.201503,-84.09764,52749
1532,Primary Care Pediatrics,"['763 Peachtree Pkwy', 'Ste 2', 'Cumming, GA 30041']",(678) 208-2050,34.143123,-84.170661,FALSE,Cumming,30041,Pediatricians,(3) Health and medical,34.201503,-84.09764,52749
1533,Windermere Medical Clinic,"['3850 Windermere Pkwy', 'Ste 105', 'Cumming, GA 30041']",(678) 455-2800,34.137881,-84.113996,FALSE,Cumming,30041,Urgent Care,(3) Health and medical,34.201503,-84.09764,52749
1534,North Atlanta Primary Care,"['1800 Northside Forsyth Dr', 'Ste 450', 'Cumming, GA 30041']",(770) 442-1911,34.177415,-84.142595,FALSE,Cumming,30041,Family Practice,(3) Health and medical,34.201503,-84.09764,52749
1535,Salon E'lee,"['3812 Browns Bridge Rd', 'Cumming, GA 30041']",(706) 429-3411,34.2620941,-84.0826134,FALSE,Cumming,30041,Hair Salons,(3) Health and medical,34.201503,-84.09764,52749
1536,IDSGA,"['1405 Haw Creek Cir E', 'Cumming, GA 30041']",(678) 341-8035,34.1678391,-84.1245499,FALSE,Cumming,30041,Doctors,(3) Health and medical,34.201503,-84.09764,52749
1537,Northwoods Surgery Center,"['1230 Bald Ridge Marina Rd', 'Cumming, GA 30041']",(770) 751-2600,34.210276,-84.1073086,FALSE,Cumming,30041,Surgeons,(3) Health and medical,34.201503,-84.09764,52749
1538,Russell Medical,"['4355 Browns Bridge Rd', 'Cumming, GA 30041']",(770) 771-5050,34.2573486,-84.0736711,FALSE,Cumming,30041,Family Practice,(3) Health and medical,34.201503,-84.09764,52749
1539,Obstetrics and Gynecology of Atlanta,"['1800 Northside Forsyth Dr', 'Bldg 1800, Ste 280', 'Cumming, GA 30041']",(404) 257-5500,34.17739,-84.14267,FALSE,Cumming,30041,Obstetricians & Gynecologists,(3) Health and medical,34.201503,-84.09764,52749
1540,Children's Orthopaedics and Sports Medicine - Forsyth,"['410 Peachtree Pkwy', 'Ste 300', 'Cumming, GA 30041']",(404) 255-1933,34.154057,-84.177576,FALSE,Cumming,30041,Sports Medicine,(3) Health and medical,34.201503,-84.09764,52749
1541,Otto C Goyco Internal Medicine MD,"['1230 Bald Ridge Marina Rd', 'Cumming, GA 30041']",(770) 781-8840,34.184921,-84.123819,FALSE,Cumming,30041,Internal Medicine,(3) Health and medical,34.201503,-84.09764,52749
1542,Summit Spine & Joint Centers - Cumming,"['1200 Bald Ridge Marina Rd', 'Ste 150', 'Cumming, GA 30041']",(770) 962-3642,34.210447,-84.116349,FALSE,Cumming,30041,Pain Management,(3) Health and medical,34.201503,-84.09764,52749
1543,Village Podiatry Group Cumming,"['1505 Northside Blvd', 'Ste 2600', 'Cumming, GA 30041']",(678) 208-0700,34.183432,-84.125168,FALSE,Cumming,30041,Podiatrists,(3) Health and medical,34.201503,-84.09764,52749
1544,Derm Clinic M.D.,"['425 Peachtree Pkwy', 'Ste 340', 'Cumming, GA 30041']",(404) 937-3447,34.151906,-84.1722394,FALSE,Cumming,30041,Skin Care,(3) Health and medical,34.201503,-84.09764,52749
1545,Children's Urgent Care - Forsyth,"['410 Peachtree Pkwy', 'Cumming, GA 30041']",(404) 785-5437,34.152854,-84.178905,FALSE,Cumming,30041,Urgent Care,(3) Health and medical,34.201503,-84.09764,52749
1546,First Med of Forsyth,"['907 Buford Rd', 'Ste 300', 'Cumming, GA 30041']",(770) 889-0006,34.17874146,-84.13301849,FALSE,Cumming,30041,Family Practice,(3) Health and medical,34.201503,-84.09764,52749
1547,Johns Creek Pediatrics,"['2000 Howard Farm Dr', 'Ste 320', 'Cumming, GA 30041']",(770) 814-1160,34.177606,-84.139911,FALSE,Cumming,30041,Pediatricians,(3) Health and medical,34.201503,-84.09764,52749
1548,"Stephen Martiny, MD","['1505 Northside Blvd', 'Ste 4400', 'Perimeter North Family Medicine', 'Cumming, GA 30041']",(678) 513-8800,34.17710378,-84.1401659,FALSE,Cumming,30041,Family Practice,(3) Health and medical,34.201503,-84.09764,52749
1549,North Fulton Neurology PC,"['1100 Northside Forsyth Dr', 'Ste 210', 'Cumming, GA 30041']",(770) 751-1589,34.179131,-84.139173,FALSE,Cumming,30041,Neurologist,(3) Health and medical,34.201503,-84.09764,52749
1550,eMedical Associates,"['3075 Ronald Reagan Blvd', 'Cumming, GA 30041']",(678) 736-6000,34.15130608,-84.17142771,FALSE,Cumming,30041,Pediatricians,(3) Health and medical,34.201503,-84.09764,52749
1551,Northside Neurology,"['1400 Northside Forsyth Dr', 'Ste 250', 'Cumming, GA 30041']",(770) 889-7118,34.178024,-84.140286,FALSE,Cumming,30041,Neurologist,(3) Health and medical,34.201503,-84.09764,52749
1552,Northeast Georgia Heart Center,"['1400 Northside Forsyth Dr', 'Cumming, GA 30041']",(770) 886-5184,34.17816265,-84.1401192,FALSE,Cumming,30041,Cardiologists,(3) Health and medical,34.201503,-84.09764,52749
1553,"Peter R Futrell, MD","['1100 Northside Forsyth Dr', 'Ste 440', 'Lakeside Neurology', 'Cumming, GA 30041']",(770) 203-4881,34.1791189,-84.1390348,FALSE,Cumming,30041,Neurologist,(3) Health and medical,34.201503,-84.09764,52749
1554,Kindred at Home,"['2080 Ronald Reagan Blvd', 'Ste 500', 'Cumming, GA 30041']",(770) 781-1999,34.16126,-84.15367,FALSE,Cumming,30041,Home Health Care,(3) Health and medical,34.201503,-84.09764,52749
1555,Sunshine Pediatrics,"['1485 Peachtree Pkwy', 'Ste D-1', 'Cumming, GA 30041']",(470) 239-5437,34.1247673,-84.16931915,FALSE,Cumming,30041,Pediatricians,(3) Health and medical,34.201503,-84.09764,52749
1556,AT&T Store,"['906 Market Place Blvd', 'Ste 101', 'Cumming, GA 30041']",(678) 513-1300,34.18042627,-84.13223462,FALSE,Cumming,30041,Mobile Phones,(5) Communications,34.201503,-84.09764,52749
1557,T-Mobile,"['911 Market Place Blvd', 'Unit No. 16', 'Cumming, GA 30041']",(770) 205-5120,34.18166,-84.133675,FALSE,Cumming,30041,Mobile Phones,(5) Communications,34.201503,-84.09764,52749
1558,Sprint Store,"['884 Buford Hwy', 'Cumming, GA 30041']",(770) 205-4736,34.18127257,-84.13435529,FALSE,Cumming,30041,Mobile Phones,(5) Communications,34.201503,-84.09764,52749
1559,Xfinity Store by Comcast Dealer,"['2235 Market Place Blvd', 'Ste 210', 'Cumming, GA 30041']",(800) 934-6489,34.19359,-84.1282,FALSE,Cumming,30041,Television Service Providers,(5) Communications,34.201503,-84.09764,52749
1560,Sprint Store by PG Wireless,"['405 Peachtree Pkwy', 'Ste 115', 'Cumming, GA 30041']",(770) 205-9008,34.1534691,-84.1732635,FALSE,Cumming,30041,Mobile Phone Repair,(5) Communications,34.201503,-84.09764,52749
1561,Verizon Authorized Retailer - Cellular Sales,"['440 Peachtree Pkwy', 'Cumming, GA 30041']",(678) 771-8992,34.15244,-84.174629,FALSE,Cumming,30041,Mobile Phones,(5) Communications,34.201503,-84.09764,52749
1562,"Verizon Authorized Retailer, TCC","['3480 Keith Bridge Rd', 'Ste A2', 'Cumming, GA 30041']",(470) 239-3533,34.25792,-84.07153,FALSE,Cumming,30041,Mobile Phones,(5) Communications,34.201503,-84.09764,52749
1563,T-Mobile,"['435 Peachtree Pkwy', 'Cumming, GA 30041']",(678) 965-5516,34.152223,-84.173274,FALSE,Cumming,30041,Mobile Phones,(5) Communications,34.201503,-84.09764,52749
1564,AT&T Store,"['3280 Keith Bridge Road', '#300', 'Cumming, GA 30041']",(770) 888-8108,34.25722,-84.07538,FALSE,Cumming,30041,Mobile Phones,(5) Communications,34.201503,-84.09764,52749
1565,pops taxi,"['Cumming, GA 30041']",(770) 781-2737,34.22259521,-84.0856781,FALSE,Cumming,30041,Taxis,(6) Transportation,34.201503,-84.09764,52749
1566,Paddy's Taxi,"['Cumming, GA 30041']",(678) 223-5960,34.20065689,-84.09409332,FALSE,Cumming,30041,Taxis,(6) Transportation,34.201503,-84.09764,52749
1567,Peachtree Immediate Care - Johns Creek,"['2575 Peachtree Pkwy', 'Ste 100', 'Cumming, GA 30041']",(770) 888-8777,34.09755,-84.17657,FALSE,Cumming,30041,Urgent Care,(3) Health and medical,34.201503,-84.09764,52749
1568,Quest Diagnostics,"['1634 Market Place Blvd', 'Cumming, GA 30041']",(866) 697-8378,34.296719,-83.856883,FALSE,Cumming,30041,Laboratory Testing,(3) Health and medical,34.201503,-84.09764,52749
1569,Majestic Plumbing & Electric,"['1634 Atlanta Rd SE', 'Marietta, GA 30060']",(404) 418-8140,33.9127,-84.53601,FALSE,Marietta,30060,Plumbing,"(4) Energy (power, fuel)",33.932052,-84.54746,34562
1570,Ampt Electric,"['1300 Mountain Retreat Way', 'Ste 110', 'Marietta, GA 30060']",(678) 632-2678,33.962428,-84.5972827,FALSE,Marietta,30060,Electricians,"(4) Energy (power, fuel)",33.932052,-84.54746,34562
1571,Majestic Plumbing & Electric,"['1634 Atlanta Rd SE', 'Marietta, GA 30060']",(404) 418-8140,33.9127,-84.53601,FALSE,Marietta,30060,Plumbing,"(2) Food, water, sheltering",33.932052,-84.54746,34562
1572,ABN Security,"['Marietta, GA 30060']",(770) 429-8092,33.95521164,-84.54475403,FALSE,Marietta,30060,Security Systems,"Police, Medical and Fire Assistance",33.932052,-84.54746,34562
1573,ABN Security,"['Marietta, GA 30060']",(770) 429-8092,33.95521164,-84.54475403,FALSE,Marietta,30060,Security Systems,(1) safety and security,33.932052,-84.54746,34562
1574,Premier Security,"['109 Anderson St SE', 'Ste 100', 'Marietta, GA 30060']",(770) 217-0670,33.9517123,-84.549451,FALSE,Marietta,30060,Security Systems,(1) safety and security,33.932052,-84.54746,34562
1575,Cellairis Cellphone iPhone And IPad Repairs,"['210 Cobb Pkwy', 'Marietta, GA 30060']",(770) 232-6171,33.9464425,-84.5210476,FALSE,Marietta,30060,Mobile Phone Repair,(5) Communications,33.932052,-84.54746,34562
1576,Apple Taxi,"['Marietta, GA 30060']",(770) 627-2626,34.1053933,-84.5388735,FALSE,Marietta,30060,Taxis,(6) Transportation,33.932052,-84.54746,34562
1577,Victory Cab,"['1310 S Cobb Dr SE', 'Marietta, GA 30060']",(770) 428-2626,33.921127,-84.551039,FALSE,Marietta,30060,Taxis,(6) Transportation,33.932052,-84.54746,34562
1578,Metro Atlanta Ambulance Service,"['1120 Allgood Industrial Ct', 'Marietta, GA 30060']",(770) 693-8484,33.9762183,-84.5297983,FALSE,Marietta,30060,Medical Transportation,(6) Transportation,33.932052,-84.54746,34562
1579,Meridian Intelligent Systems,"['483 Commerce Park Dr SE', 'Ste A', 'Marietta, GA 30060']",(678) 730-0114,33.941252,-84.530674,FALSE,Marietta,30060,Security Services,(1) safety and security,33.932052,-84.54746,34562
1580,4 Seasons Home Care,"['78 Cole St NE', 'Ste 100', 'Marietta, GA 30060']",(770) 419-5652,33.95292664,-84.54332733,FALSE,Marietta,30060,Home Health Care,(3) Health and medical,33.932052,-84.54746,34562
1581,Metro Atlanta Ambulance Service,"['1120 Allgood Industrial Ct', 'Marietta, GA 30060']",(770) 693-8484,33.9762183,-84.5297983,FALSE,Marietta,30060,Medical Transportation,(3) Health and medical,33.932052,-84.54746,34562
1582,Gold Star Taxi,"['737 Roswell St NE', 'Marietta, GA 30060']",(770) 514-5105,33.9512787,-84.5306931,FALSE,Marietta,30060,Taxis,"(2) Food, water, sheltering",33.932052,-84.54746,34562
1583,BrightStar Care - Marietta,"['833 Campbell Hill St NW', 'Ste 116', 'Marietta, GA 30060']",(678) 290-7827,33.971958,-84.5524182,FALSE,Marietta,30060,Home Health Care,(3) Health and medical,33.932052,-84.54746,34562
1584,Gold Star Taxi,"['737 Roswell St NE', 'Marietta, GA 30060']",(770) 514-5105,33.9512787,-84.5306931,FALSE,Marietta,30060,Taxis,(6) Transportation,33.932052,-84.54746,34562
1585,Jett Service Station,"['556 Roswell St', 'Marietta, GA 30060']",(770) 422-8428,33.95023346,-84.53629303,FALSE,Marietta,30060,Gas Stations,"(4) Energy (power, fuel)",33.932052,-84.54746,34562
1586,Murphy Oil USA,"['2691 Chastain Meadows Pkwy NW', 'Marietta, GA 30060']",(678) 355-0533,34.0202488,-84.5535474,FALSE,Marietta,30060,Gas Stations,"(4) Energy (power, fuel)",33.932052,-84.54746,34562
1587,RaceTrac,"['840 Church St NW', 'Marietta, GA 30060']",None,33.97268021,-84.55041546,FALSE,Marietta,30060,Gas Stations,"(4) Energy (power, fuel)",33.932052,-84.54746,34562
1588,QuikTrip,"['600 S Marietta Pkwy', 'Marietta, GA 30060']",(770) 919-2096,33.942926,-84.534635,FALSE,Marietta,30060,Gas Stations,"(4) Energy (power, fuel)",33.932052,-84.54746,34562
1589,Cobb Electric Membership,"['1000 Emc Pkwy NE', 'Marietta, GA 30060']",(770) 429-2100,33.9785309,-84.5554047,FALSE,Marietta,30060,Utilities,"(4) Energy (power, fuel)",33.932052,-84.54746,34562
1590,Citgo Food Mart,"['690 Cherokee St NE', 'Marietta, GA 30060']",(678) 290-0709,33.96858,-84.5482,FALSE,Marietta,30060,Gas Stations,"(4) Energy (power, fuel)",33.932052,-84.54746,34562
1591,Racetrac,"['749 S Marietta Pkwy', 'Marietta, GA 30060']",(770) 218-1723,33.9430542,-84.53114319,FALSE,Marietta,30060,Gas Stations,"(4) Energy (power, fuel)",33.932052,-84.54746,34562
