,name,address,phone_number,location_latitude,location_longitude,is_closed,city,zip_code,category,FEMA_category,zip_code_latitude,zip_code_longitude,2010_zip_code_census_population
1177,A-Total Plumbing,"['3268 Cherokee St NW', 'Kennesaw, GA 30144']",(770) 507-5424,34.032938,-84.606358,False,Kennesaw,30144,Plumbing,"(2) Food, water, sheltering",34.038949,-84.59706,52252
1178,Comfortable Transportation Lines LLC,"['1635 Old Hwy 41 112', 'Kennesaw, GA 30144']",(404) 966-8130,33.9935586601496,-84.5977688580751,False,Kennesaw,30144,Limos,(6) Transportation,34.038949,-84.59706,52252
1179,QuikTrip,"['4340 Bells Ferry Rd', 'Kennesaw, GA 30144']",(770) 591-0679,34.057395,-84.55695899999999,False,Kennesaw,30144,Convenience Stores,"(4) Energy (power, fuel)",34.038949,-84.59706,52252
1180,Swifty Save Fuels,"['1025 Chastain Rd NW', 'Kennesaw, GA 30144']",(678) 213-2570,34.031732,-84.58024300000001,False,Kennesaw,30144,Gas Stations,"(4) Energy (power, fuel)",34.038949,-84.59706,52252
1181,Chevron,"['3400 Busbee Dr', 'Kennesaw, GA 30144']",(770) 423-0099,34.035079956054695,-84.5743713378906,False,Kennesaw,30144,Gas Stations,"(4) Energy (power, fuel)",34.038949,-84.59706,52252
1182,QuikTrip,"['4433 Wade Green Rd', 'Kennesaw, GA 30144']",(770) 420-3358,34.06113124124769,-84.593473,False,Kennesaw,30144,Convenience Stores,"(4) Energy (power, fuel)",34.038949,-84.59706,52252
1183,Race Trac,"['4331 Bells Ferry Rd NW', 'Kennesaw, GA 30144']",(678) 494-3332,34.0573536604643,-84.55756925046441,False,Kennesaw,30144,Gas Stations,"(4) Energy (power, fuel)",34.038949,-84.59706,52252
1184,BP,"['575 Ernest W Barrett Pkwy NW', 'Kennesaw, GA 30144']",(770) 514-8869,34.0073471069336,-84.5708312988281,False,Kennesaw,30144,Gas Stations,"(4) Energy (power, fuel)",34.038949,-84.59706,52252
1185,BP,"['4225 Wade Green Rd', 'Kennesaw, GA 30144']",(770) 429-9821,34.0562934875488,-84.5938034057617,False,Kennesaw,30144,Gas Stations,"(4) Energy (power, fuel)",34.038949,-84.59706,52252
1186,J & S Air Conditioning Heating & Electrical,"['3762 Cherokee St', 'Kennesaw, GA 30144']",(770) 421-1988,34.045162,-84.600371,False,Kennesaw,30144,Heating & Air Conditioning/HVAC,"(4) Energy (power, fuel)",34.038949,-84.59706,52252
1187,Circle K,"['3400 Busbee Dr NW', 'Kennesaw, GA 30144']",(770) 423-0099,34.0351572184237,-84.57452852278949,False,Kennesaw,30144,Convenience Stores,"(4) Energy (power, fuel)",34.038949,-84.59706,52252
1188,Sam's Mart,"['3300 Frey Rd NW', 'Kennesaw, GA 30144']",(770) 794-7477,34.0337066650391,-84.57969665527341,False,Kennesaw,30144,Gas Stations,"(4) Energy (power, fuel)",34.038949,-84.59706,52252
1189,Shell,"['465 Barrett Pkwy NW', 'Kennesaw, GA 30144']",(678) 766-1463,34.01083679999999,-84.565174,False,Kennesaw,30144,Gas Stations,"(4) Energy (power, fuel)",34.038949,-84.59706,52252
1190,Citgo Food Shop,"['3930 George Busbee Pkwy NW', 'Kennesaw, GA 30144']",(770) 426-5352,34.0468903,-84.58154300000001,False,Kennesaw,30144,Gas Stations,"(4) Energy (power, fuel)",34.038949,-84.59706,52252
1191,Shell,"['4261 Bells Ferry Rd NW', 'Kennesaw, GA 30144']",(770) 928-4160,34.0549889,-84.55725100000001,False,Kennesaw,30144,Gas Stations,"(4) Energy (power, fuel)",34.038949,-84.59706,52252
1192,Lights Over Atlanta,"['1590 N Roberts Rd NW', 'Ste 310', 'Kennesaw, GA 30144']",(770) 421-5494,34.0048241,-84.5975917,False,Kennesaw,30144,Lighting Fixtures & Equipment,"(4) Energy (power, fuel)",34.038949,-84.59706,52252
1193,Wade Green Texaco,"['4160 Cherokee St NW', 'Kennesaw, GA 30144']",(770) 422-5301,34.0519218,-84.593811,False,Kennesaw,30144,Gas Stations,"(4) Energy (power, fuel)",34.038949,-84.59706,52252
1194,Shell Gas Station,"['4000 Frey Rd NW', 'Ste B', 'Kennesaw, GA 30144']",(770) 794-4677,34.050123,-84.580658,False,Kennesaw,30144,Gas Stations,"(4) Energy (power, fuel)",34.038949,-84.59706,52252
1195,TownePlace Suites by Marriott Atlanta Kennesaw,"['1074 Cobb Place Boulevard N.W.', 'Kennesaw, GA 30144']",(770) 794-8282,34.001513,-84.58706600000001,False,Kennesaw,30144,Hotels,"(2) Food, water, sheltering",34.038949,-84.59706,52252
1196,Embassy Suites by Hilton Atlanta Kennesaw Town Center,"['620 Chastain Rd', 'Kennesaw, GA 30144']",(770) 420-2505,34.0381422940333,-84.569338,False,Kennesaw,30144,Hotels,"(2) Food, water, sheltering",34.038949,-84.59706,52252
1197,Hilton Garden Inn Atlanta NW/Kennesaw Town Center,"['895 Cobb Place Blvd', 'Kennesaw, GA 30144']",(678) 322-1140,34.010801,-84.574921131134,False,Kennesaw,30144,Hotels,"(2) Food, water, sheltering",34.038949,-84.59706,52252
1198,Homewood Suites by Hilton Atlanta NW-Kennesaw Town Ctr,"['905 Cobb Place Blvd', 'Kennesaw, GA 30144']",(678) 354-2800,34.0108837440332,-84.57597255706791,False,Kennesaw,30144,Hotels,"(2) Food, water, sheltering",34.038949,-84.59706,52252
1199,Hampton Inn Atlanta Kennesaw,"['3405 Busbee Dr', 'Kennesaw, GA 30144']",(770) 427-2002,34.0346617678692,-84.5753666650123,False,Kennesaw,30144,Hotels,"(2) Food, water, sheltering",34.038949,-84.59706,52252
1200,Residence Inn by Marriott Atlanta Kennesaw/Town Center,"['3443 Busbee Drive', 'Kennesaw, GA 30144']",(770) 218-1018,34.03613,-84.5759099,False,Kennesaw,30144,Hotels,"(2) Food, water, sheltering",34.038949,-84.59706,52252
1201,QuikTrip,"['4340 Bells Ferry Rd', 'Kennesaw, GA 30144']",(770) 591-0679,34.057395,-84.55695899999999,False,Kennesaw,30144,Convenience Stores,"(2) Food, water, sheltering",34.038949,-84.59706,52252
1202,SpringHill Suites Atlanta Kennesaw,"['3399 Town Point Dr', 'Kennesaw, GA 30144']",(770) 218-5550,34.0311140559284,-84.58134496454929,False,Kennesaw,30144,Hotels,"(2) Food, water, sheltering",34.038949,-84.59706,52252
1203,Owl Cab Co.,"['3250 Heritage Dr NW', 'Kennesaw, GA 30144']",(678) 883-8294,34.0427818,-84.613327,False,Kennesaw,30144,Airport Shuttles,"(2) Food, water, sheltering",34.038949,-84.59706,52252
1204,Walgreens,"['4360 Bells Ferry Rd Nw', 'Kennesaw, GA 30144']",(678) 445-5064,34.05834,-84.5572,False,Kennesaw,30144,Drugstores,"(2) Food, water, sheltering",34.038949,-84.59706,52252
1205,Baymont by Wyndham Kennesaw,"['3192 Barrett Lakes Blvd., I-75 Exit 271', 'Kennesaw, GA 30144']",(800) 337-0400,34.0307871924984,-84.57769201056209,False,Kennesaw,30144,Hotels,"(2) Food, water, sheltering",34.038949,-84.59706,52252
1206,Pell Plumbing,"['2959 Cherokee St NW', 'Ste 303C', 'Kennesaw, GA 30144']",(770) 499-2006,34.025849,-84.611118,False,Kennesaw,30144,Plumbing,"(2) Food, water, sheltering",34.038949,-84.59706,52252
1207,Holiday Inn Express Atlanta-Kennesaw,"['2485 George Busbee Pkwy NW', 'Kennesaw, GA 30144']",(770) 427-5210,34.0115356353087,-84.56614880570109,False,Kennesaw,30144,Hotels,"(2) Food, water, sheltering",34.038949,-84.59706,52252
1208,Comfort Suites At Kennesaw State University,"['3366 Busbee Drive NW', 'Kennesaw, GA 30144']",(678) 275-2090,34.032540000000004,-84.572548,False,Kennesaw,30144,Hotels,"(2) Food, water, sheltering",34.038949,-84.59706,52252
1209,Hampton Inn Atlanta-Town Center/Kennesaw,"['871 Cobb Place Blvd', 'Kennesaw, GA 30144']",(770) 426-0017,34.010694921855105,-84.57370743916721,False,Kennesaw,30144,Hotels,"(2) Food, water, sheltering",34.038949,-84.59706,52252
1210,Sea Raven,"['Kennesaw, GA 30144']",(678) 680-8325,34.0371932983398,-84.5920181274414,False,Kennesaw,30144,Caterers,"(2) Food, water, sheltering",34.038949,-84.59706,52252
1211,Courtyard by Marriott Atlanta Kennesaw,"['540 Greers Chapel Dr NW', 'Kennesaw, GA 30144']",(770) 635-4700,34.00524179999999,-84.56714759999998,False,Kennesaw,30144,Hotels,"(2) Food, water, sheltering",34.038949,-84.59706,52252
1212,Enterprise Rent-A-Car,"['500 Roberts Ct NW', 'Kennesaw, GA 30144']",(770) 218-6928,34.010337905656,-84.56512972712521,False,Kennesaw,30144,Car Rental,"(2) Food, water, sheltering",34.038949,-84.59706,52252
1213,Speedy Wiz Transport,"['3166 Cherokee St', 'Ste 102', 'Kennesaw, GA 30144']",(770) 928-4550,34.0300116,-84.608375,False,Kennesaw,30144,Airport Shuttles,"(2) Food, water, sheltering",34.038949,-84.59706,52252
1214,Swifty Save Fuels,"['1025 Chastain Rd NW', 'Kennesaw, GA 30144']",(678) 213-2570,34.031732,-84.58024300000001,False,Kennesaw,30144,Gas Stations,"(2) Food, water, sheltering",34.038949,-84.59706,52252
1215,Kennesaw Inn,"['3375 Busbee Dr NW', 'Kennesaw, GA 30144']",(770) 424-7666,34.0326034129365,-84.5743426565611,False,Kennesaw,30144,Hotels,"(2) Food, water, sheltering",34.038949,-84.59706,52252
1216,Fairfield Inn & Suites Atlanta Kennesaw,"['3425 Busbee Dr', 'Kennesaw, GA 30144']",(770) 427-9700,34.0354780320569,-84.5757333934375,False,Kennesaw,30144,Hotels,"(2) Food, water, sheltering",34.038949,-84.59706,52252
1217,Chevron,"['3400 Busbee Dr', 'Kennesaw, GA 30144']",(770) 423-0099,34.035079956054695,-84.5743713378906,False,Kennesaw,30144,Gas Stations,"(2) Food, water, sheltering",34.038949,-84.59706,52252
1218,QuikTrip,"['4433 Wade Green Rd', 'Kennesaw, GA 30144']",(770) 420-3358,34.06113124124769,-84.593473,False,Kennesaw,30144,Convenience Stores,"(2) Food, water, sheltering",34.038949,-84.59706,52252
1219,Aerus - Kennesaw,"['840 Ernest W Barrett Pkwy NW', 'Kennesaw, GA 30144']",(770) 428-4772,34.007403000000004,-84.57758100000001,False,Kennesaw,30144,Appliances & Repair,"(2) Food, water, sheltering",34.038949,-84.59706,52252
1220,La Quinta by Wyndham Kennesaw,"['560 Greers Chapel Drive NW', 'Kennesaw, GA 30144']",(770) 514-7344,34.0053,-84.56808000000001,False,Kennesaw,30144,Hotels,"(2) Food, water, sheltering",34.038949,-84.59706,52252
1221,Walgreens,"['4075 Cherokee St Nw', 'Kennesaw, GA 30144']",(770) 528-5651,34.0510101318359,-84.5961990356445,False,Kennesaw,30144,Drugstores,"(2) Food, water, sheltering",34.038949,-84.59706,52252
1222,Red Roof Inn Atlanta - Kennesaw,"['520 Roberts Ct NW', 'Kennesaw, GA 30144']",(770) 429-0323,34.009122999999995,-84.56518100000001,False,Kennesaw,30144,Hotels,"(2) Food, water, sheltering",34.038949,-84.59706,52252
1223,Quality Inn,"['750 Cobb Place Blvd NW', 'Kennesaw, GA 30144']",(770) 419-1530,34.00666,-84.567885,False,Kennesaw,30144,Hotels,"(2) Food, water, sheltering",34.038949,-84.59706,52252
1224,RaceTrac,"['4350 Wade Green Rd NW', 'Kennesaw, GA 30144']",(770) 422-5387,34.05921,-84.591949,False,Kennesaw,30144,Convenience Stores,"(2) Food, water, sheltering",34.038949,-84.59706,52252
1225,Race Trac,"['4331 Bells Ferry Rd NW', 'Kennesaw, GA 30144']",(678) 494-3332,34.0573536604643,-84.55756925046441,False,Kennesaw,30144,Gas Stations,"(2) Food, water, sheltering",34.038949,-84.59706,52252
1226,Dinner At the Depot,"['2829 Cherokee St', 'Kennesaw, GA 30144']",None,34.024028200000004,-84.6144993,False,Kennesaw,30144,Food Trucks,"(2) Food, water, sheltering",34.038949,-84.59706,52252
1227,Hawthorne Global Aviation Services,"['1723 Mccollum Pkwy', 'Kennesaw, GA 30144']",(770) 422-4300,34.01529,-84.601164,False,Kennesaw,30144,Airports,"(2) Food, water, sheltering",34.038949,-84.59706,52252
1228,Comfort Inn,"['2489 George Busbee Pkwy', 'Kennesaw, GA 30144']",(770) 499-9200,34.012347999999996,-84.566702,False,Kennesaw,30144,Hotels,"(2) Food, water, sheltering",34.038949,-84.59706,52252
1229,West 22,"['3615 Cherokee St NW', 'Kennesaw, GA 30144']",(678) 797-9750,34.0415019,-84.6056888,False,Kennesaw,30144,Apartments,"(2) Food, water, sheltering",34.038949,-84.59706,52252
1230,Designated Driver Alternative,"['Atlanta, GA 30144']",(404) 713-1780,34.03487,-84.61035,False,Kennesaw,30144,Taxis,"(2) Food, water, sheltering",34.038949,-84.59706,52252
1231,Hill Manor,"['2676 Summers St NW', 'Kennesaw, GA 30144']",(678) 478-1633,34.0190697,-84.6129532,False,Kennesaw,30144,Bed & Breakfast,"(2) Food, water, sheltering",34.038949,-84.59706,52252
1232,LOL Party Bus,"['4290 Bells Ferry Rd', 'Ste 134-25', 'Kennesaw, GA 30144']",(678) 901-9565,34.055233,-84.553504,False,Kennesaw,30144,Limos,"(2) Food, water, sheltering",34.038949,-84.59706,52252
1233,Marathon Food Mart,"['3326 Cherokee St NW', 'Kennesaw, GA 30144']",(770) 426-7786,34.034040000000005,-84.60551,False,Kennesaw,30144,Convenience Stores,"(2) Food, water, sheltering",34.038949,-84.59706,52252
1234,Atlanta Air Charter,"['1723 McCollum Pkwy NW', 'Atlanta, GA 30144']",(770) 419-2001,34.0162432704211,-84.6001381145416,False,Kennesaw,30144,Airlines,"(2) Food, water, sheltering",34.038949,-84.59706,52252
1235,Extended Stay America - Atlanta - Kennesaw Town Center,"['3000 Busbee Pkwy.', 'Kennesaw, GA 30144']",(800) 804-3724,34.0293961,-84.5691071,False,Kennesaw,30144,Hotels,"(2) Food, water, sheltering",34.038949,-84.59706,52252
1236,BP,"['4225 Wade Green Rd', 'Kennesaw, GA 30144']",(770) 429-9821,34.0562934875488,-84.5938034057617,False,Kennesaw,30144,Gas Stations,"(2) Food, water, sheltering",34.038949,-84.59706,52252
1237,Allstar Plumbing Services,"['3620 Kennesaw North Industrial Pkwy', 'Kennesaw, GA 30144']",(770) 425-4524,34.045448,-84.6145192,False,Kennesaw,30144,Plumbing,"(2) Food, water, sheltering",34.038949,-84.59706,52252
1238,Select Helicopters,"['1800 Airport Rd Nw', 'Kennesaw, GA 30144']",(678) 807-4378,34.010897,-84.602085,False,Kennesaw,30144,Flight Instruction,"(2) Food, water, sheltering",34.038949,-84.59706,52252
1239,His Majesty Coach,"['3005 Rutledge Rd NW', 'Kennesaw, GA 30144']",(770) 426-6282,34.02816,-84.63676,False,Kennesaw,30144,Buses,"(2) Food, water, sheltering",34.038949,-84.59706,52252
1240,Sleep Inn & Suites At Kennesaw State University,"['1454 George Busbee Pkwy', 'Kennesaw, GA 30144']",(678) 223-7290,34.054958,-84.591942,False,Kennesaw,30144,Hotels,"(2) Food, water, sheltering",34.038949,-84.59706,52252
1241,Circle K,"['3400 Busbee Dr NW', 'Kennesaw, GA 30144']",(770) 423-0099,34.0351572184237,-84.57452852278949,False,Kennesaw,30144,Convenience Stores,"(2) Food, water, sheltering",34.038949,-84.59706,52252
1242,Cobb County Airport - McCollum Field,"['1723 McCollum Pkwy NW', 'Kennesaw, GA 30144']",(770) 422-4300,34.015838623046896,-84.6022186279297,False,Kennesaw,30144,Airports,"(2) Food, water, sheltering",34.038949,-84.59706,52252
1243,Quik-Stop Food Stores,"['3643 Cherokee St NW', 'Kennesaw, GA 30144']",(770) 424-8470,34.041988399999994,-84.602829,False,Kennesaw,30144,Convenience Stores,"(2) Food, water, sheltering",34.038949,-84.59706,52252
1244,Days Inn by Wyndham Kennesaw,"['760 Cobb Place Boulavard', 'Kennesaw, GA 30144']",(800) 329-1073,34.0072457643209,-84.5693652058983,False,Kennesaw,30144,Hotels,"(2) Food, water, sheltering",34.038949,-84.59706,52252
1245,Sams Mart #526,"['465 Ernest W Barrett Pkwy NW', 'Kennesaw, GA 30144']",(678) 354-1417,34.01072,-84.56525,False,Kennesaw,30144,Convenience Stores,"(2) Food, water, sheltering",34.038949,-84.59706,52252
1246,McCormick Travel,"['125 Town Park Dr', 'Ste 300', 'Kennesaw, GA 30144']",(770) 421-8200,34.03998,-84.56657,False,Kennesaw,30144,Travel Services,"(2) Food, water, sheltering",34.038949,-84.59706,52252
1247,The Healing Hippie Massage and Holistic Health,"['1050 Shiloh Rd NW', 'Ste 303', 'Kennesaw, GA 30144']",(770) 315-1705,34.0510554,-84.5803493,False,Kennesaw,30144,Massage Therapy,(3) Health and medical,34.038949,-84.59706,52252
1248,Morris Code Beauty Skin Care Clinic,"['440 Ernest W Barrett Pkwy NW', 'Ste 43', 'Kennesaw, GA 30144']",(678) 653-6320,34.013995200000004,-84.56298570000001,False,Kennesaw,30144,Skin Care,(3) Health and medical,34.038949,-84.59706,52252
1249,Kennesaw Pediatrics,"['3745 Cherokee St NW', 'Ste 401', 'Kennesaw, GA 30144']",(770) 429-1005,34.046424,-84.60255699999999,False,Kennesaw,30144,Pediatricians,(3) Health and medical,34.038949,-84.59706,52252
1250,Children's Urgent Care - Town Center,"['625 Big Shanty Rd NW', 'Kennesaw, GA 30144']",(404) 785-5437,34.02615,-84.56949300000001,False,Kennesaw,30144,Pediatricians,(3) Health and medical,34.038949,-84.59706,52252
1251,Baby's First Images Ultrasound,"['1275 Shiloh Rd NW', 'Ste 2730', 'Kennesaw, GA 30144']",(770) 753-8989,34.048206,-84.588356,False,Kennesaw,30144,Diagnostic Imaging,(3) Health and medical,34.038949,-84.59706,52252
1252,Kaiser Permanente TownPark Comprehensive Medical Center,"['750 TownPark Ln NW', 'Kennesaw, GA 30144']",(404) 365-0966,34.037492,-84.572901,False,Kennesaw,30144,Medical Centers,(3) Health and medical,34.038949,-84.59706,52252
1253,WellStar Medical Group Pediatric & Adolescent Center,"['1180 Ernest W Barrett Pkwy NW', 'Ste 102B', 'Kennesaw, GA 30144']",(678) 354-2273,34.001146000000006,-84.58452690000001,False,Kennesaw,30144,Pediatricians,(3) Health and medical,34.038949,-84.59706,52252
1254,WellStar Medical Group North Cobb Pediatrics,"['205 Hawkins Store Rd NW', 'Ste B1', 'Kennesaw, GA 30144']",(770) 928-0862,34.057479,-84.5562603110451,False,Kennesaw,30144,Pediatricians,(3) Health and medical,34.038949,-84.59706,52252
1255,"William Allen Godfrey, MD","['3525 Busbee Dr NW', 'Ste 100', 'Piedmont Physicians Kennesaw', 'Kennesaw, GA 30144']",(770) 422-0064,34.0380637,-84.5740041,False,Kennesaw,30144,Family Practice,(3) Health and medical,34.038949,-84.59706,52252
1256,Peachtree Immediate Care,"['2481 George Busbee Pkwy NW', 'Kennesaw, GA 30144']",(770) 423-0000,34.012370000000004,-84.56566,False,Kennesaw,30144,Urgent Care,(3) Health and medical,34.038949,-84.59706,52252
1257,Mind & Body Christian Health Group,"['1301 Shiloh Rd', 'Ste 811', 'Kennesaw, GA 30144']",(678) 389-1195,34.0491494442811,-84.591068643657,False,Kennesaw,30144,Counseling & Mental Health,(3) Health and medical,34.038949,-84.59706,52252
1258,Barrett Parkway Foot and Leg Specialists PC,"['440 Ernest W Barrett Pky NW', 'Ste 62', 'Kennesaw, GA 30144']",(770) 422-0280,34.014105,-84.56293000000001,False,Kennesaw,30144,Podiatrists,(3) Health and medical,34.038949,-84.59706,52252
1259,Children's at Town Center,"['625 Big Shanty Rd NW', 'Kennesaw, GA 30144']",(404) 785-5437,34.02622,-84.56967,False,Kennesaw,30144,Urgent Care,(3) Health and medical,34.038949,-84.59706,52252
1260,"Sharmilla Ramprasad, MD","['3104 Creekside Village Dr', 'Ste 201', 'Creekside Medical Clinic', 'Kennesaw, GA 30144']",(770) 627-3986,34.032304572685106,-84.6567010134459,False,Kennesaw,30144,Family Practice,(3) Health and medical,34.038949,-84.59706,52252
1261,Piedmont,"['3525 Busbee Dr NW', 'Ste 100', 'Kennesaw, GA 30144']",(770) 422-0064,34.0371857,-84.5747223,False,Kennesaw,30144,Medical Centers,(3) Health and medical,34.038949,-84.59706,52252
1262,WellStar Medical Group Integrative Health,"['3805 Cherokee St NW', 'Kennesaw, GA 30144']",(770) 426-5666,34.046512,-84.601025,False,Kennesaw,30144,Medical Centers,(3) Health and medical,34.038949,-84.59706,52252
1263,Relax the Back,"['1300 Ernest Barrett Pkwy', 'Kennesaw, GA 30144']",(678) 369-0086,33.99821,-84.58865,False,Kennesaw,30144,Furniture Stores,(3) Health and medical,34.038949,-84.59706,52252
1264,WellStar Medical Group Kennesaw Medical Center,"['3805 Cherokee St', 'Kennesaw, GA 30144']",(770) 426-5666,34.04649860000001,-84.6010436,False,Kennesaw,30144,Medical Centers,(3) Health and medical,34.038949,-84.59706,52252
1265,Kennesaw Family Physicians,"['3825 Cherokee St NW', 'Kennesaw, GA 30144']",(770) 422-1400,34.047199,-84.601114,False,Kennesaw,30144,Family Practice,(3) Health and medical,34.038949,-84.59706,52252
1266,Any Lab Test Now Town Center,"['440 Ernest W Barrett Pkwy NW', 'Ste 23', 'Kennesaw, GA 30144']",(770) 919-9144,34.013642,-84.56342099999999,False,Kennesaw,30144,Laboratory Testing,(3) Health and medical,34.038949,-84.59706,52252
1267,Chin Up! Aesthetics,"['2914 Cherokee St NW', 'Kennesaw, GA 30144']",(678) 582-2770,34.0244049,-84.61166850000001,False,Kennesaw,30144,Medical Spas,(3) Health and medical,34.038949,-84.59706,52252
1268,My MeltSHape Beauty Enhancements,"['390 Ernest W Barrett Pkwy NW', 'Ste 12', 'Kennesaw, GA 30144']",(770) 896-9153,34.014845,-84.560701,False,Kennesaw,30144,Medical Spas,(3) Health and medical,34.038949,-84.59706,52252
1269,"Tami L Breton, MD","['3805 Cherokee St', 'WellStar Medical Group', 'Kennesaw, GA 30144']",(770) 426-5666,34.046465399999995,-84.6010846,False,Kennesaw,30144,Internal Medicine,(3) Health and medical,34.038949,-84.59706,52252
1270,"Michael W Dixon, DPM","['425 Ernest W Barrett Pkwy NW', 'Kennesaw, GA 30144']",(770) 422-0280,34.0117434495617,-84.5646393104133,False,Kennesaw,30144,Podiatrists,(3) Health and medical,34.038949,-84.59706,52252
1271,"Trans4Mations Salon, Spa & Healthcare","['1301 Shiloh Rd NW', 'Ste 510', 'Kennesaw, GA 30144']",(770) 653-4822,34.04971,-84.59184,False,Kennesaw,30144,Medical Spas,(3) Health and medical,34.038949,-84.59706,52252
1272,Pediatric Orthopaedic Associates,"['625 Big Shanty Rd NW', 'Kennesaw, GA 30144']",(404) 321-9900,34.026199299999995,-84.56948320000001,False,Kennesaw,30144,Orthopedists,(3) Health and medical,34.038949,-84.59706,52252
1273,Byram Healthcare Center,"['1925 Vaughn Rd NW', 'Ste 115', 'kennesaw, GA 30144']",(770) 422-5516,34.003593,-84.5911157,False,Kennesaw,30144,Medical Supplies,(3) Health and medical,34.038949,-84.59706,52252
1274,Revo Squared,"['1590 N Roberts Rd NW', 'Ste 210', 'Kennesaw, GA 30144']",(770) 425-7102,34.005489000000004,-84.596512,False,Kennesaw,30144,Medical Supplies,(3) Health and medical,34.038949,-84.59706,52252
1275,Any Lab Test Now Kennesaw,"['440 Ernest W Barrett Pkwy NW', 'Ste 23', 'GA, GA 30144']",(770) 919-9144,34.013649,-84.563356,False,Kennesaw,30144,Laboratory Testing,(3) Health and medical,34.038949,-84.59706,52252
1276,City of Kennesaw Police Department,"['2539 J O Stephenson Ave NW', 'Kennesaw, GA 30144']",(770) 422-2505,34.023394882679,-84.6170076727867,False,Kennesaw,30144,Police Departments,"Police, Medical and Fire Assistance",34.038949,-84.59706,52252
1277,Universal IT Technologies,"['975 Cobb Place Blvd', 'Ste 101', 'Kennesaw, GA 30144']",(770) 702-0270,34.008542999999996,-84.581891,False,Kennesaw,30144,IT Services & Computer Repair,(1) safety and security,34.038949,-84.59706,52252
1278,Computer Renaissance,"['440 Ernest W Barrett Pkwy NW', 'Ste 11', 'Kennesaw, GA 30144']",(678) 214-0200,34.012843,-84.564304,False,Kennesaw,30144,Computers,(5) Communications,34.038949,-84.59706,52252
1279,Fast Fix Jewelry and Watch Repairs,"['Town Center At Cobb', '400 Barret Pkwy ,Ste 288', 'Kennesaw, GA 30144']",(770) 419-0359,34.017409,-84.565688,False,Kennesaw,30144,Jewelry Repair,(5) Communications,34.038949,-84.59706,52252
1280,The FIX - Town Center at Cobb,"['400 Ernest W Barrett Pkwy NW', 'Ste 220', 'Kennesaw, GA 30144']",(470) 377-4389,34.0179246547541,-84.56448800108029,False,Kennesaw,30144,Mobile Phone Repair,(5) Communications,34.038949,-84.59706,52252
1281,Verizon,"['423 Ernest W Barrett Pkwy NW', 'Kennesaw, GA 30144']",(770) 794-2303,34.0126600876931,-84.5625774470227,False,Kennesaw,30144,Mobile Phones,(5) Communications,34.038949,-84.59706,52252
1282,Metro Pcs 770 422,"['741 Townpark Ln NW', 'Kennesaw, GA 30144']",(770) 499-2254,34.0359383,-84.57225799999999,False,Kennesaw,30144,Mobile Phones,(5) Communications,34.038949,-84.59706,52252
1283,T-Mobile,"['600 Chastain Rd', 'Ste 212', 'Kennesaw, GA 30144']",(770) 792-6665,34.0371186411981,-84.5690160394195,False,Kennesaw,30144,Mobile Phones,(5) Communications,34.038949,-84.59706,52252
1284,AT&T Store,"['400 Ernest W Barrett Pkwy NW', 'Kennesaw, GA 30144']",(770) 792-3634,34.0174529838197,-84.564975,False,Kennesaw,30144,Mobile Phones,(5) Communications,34.038949,-84.59706,52252
1285,"iDeviceMD iPhone, iPad, iPod Repair","['125 Townpark Dr', 'Ste 110', 'Kennesaw, GA 30144']",(678) 235-6016,34.0398937,-84.56717490000001,False,Kennesaw,30144,Mobile Phone Repair,(5) Communications,34.038949,-84.59706,52252
1286,Mobile Outfitters,"['Kennesaw, GA 30144']",(678) 462-3424,34.0384101867676,-84.5699768066406,False,Kennesaw,30144,Mobile Phone Repair,(5) Communications,34.038949,-84.59706,52252
1287,Sprint Store by Connectivity Source,"['3895 Cherokee St NW', 'Ste 625', 'Kennesaw, GA 30144']",(404) 585-5442,34.0481800348173,-84.6012188494205,False,Kennesaw,30144,Mobile Phones,(5) Communications,34.038949,-84.59706,52252
1288,Cellenials,"['400 Ernest W Barrett Pkwy NW', 'Kennesaw, GA 30144']",(470) 447-8135,34.014166700000004,-84.56120340000001,False,Kennesaw,30144,Mobile Phone Repair,(5) Communications,34.038949,-84.59706,52252
1289,Cricket Wireless Authorized Retailer,"['425 Ernest W Barrett Pkwy NW', 'Ste 1075', 'Kennesaw, GA 30144']",(770) 590-5005,34.012508200000006,-84.5631073,False,Kennesaw,30144,Mobile Phones,(5) Communications,34.038949,-84.59706,52252
1290,Cricket Wireless Authorized Retailer,"['4250 Wade Green Rd NW', 'Kennesaw, GA 30144']",(770) 726-8953,34.058,-84.59227,False,Kennesaw,30144,Mobile Phones,(5) Communications,34.038949,-84.59706,52252
1291,ALZ Cellular Repair,"['2615 George Busbee Pkwy NW', 'Ste 25', 'Kennesaw, GA 30144']",(470) 363-1377,34.01300820000001,-84.5663255,False,Kennesaw,30144,Data Recovery,(5) Communications,34.038949,-84.59706,52252
1292,T-Mobile,"['4069 Cherokee St', 'Kennesaw, GA 30144']",(770) 420-4089,34.05026289999999,-84.59716266737809,False,Kennesaw,30144,Mobile Phones,(5) Communications,34.038949,-84.59706,52252
1293,Metro by T-Mobile,"['741 Town Park Ln', 'Ste 107', 'Kennesaw, GA 30144']",(888) 863-8768,34.035967,-84.572373,False,Kennesaw,30144,Mobile Phones,(5) Communications,34.038949,-84.59706,52252
